fid_1,Lake,Type,Sq,EM_pct_17,SFM_pct_17,OW_pct_17,EM_pct_18,SFM_pct_18,OW_pct_18,EM_pct_19,SFM_pct_19,OW_pct_19,EM_pct_20,SFM_pct_20,OW_pct_20,EM_pct_21,SFM_pct_21,OW_pct_21,EM_pct_22,SFM_pct_22,OW_pct_22,EM_pct_23,SFM_pct_23,OW_pct_23,EM_pct_24,SFM_pct_24,OW_pct_24,mac17,mac18,mac19,mac20,mac21,mac22,mac23,mac24,morf_group
19,Aukštadvaris Reservoir (Baluosis and Sienis Lakes),2,2.7,9.26661414946277,8.34422197605924,82.38916387447799,NA,NA,NA,15.070198907790534,9.068927337648322,75.86087375456115,NA,NA,NA,9.798969196139543,12.188657893529578,78.01237291033088,9.500364357626305,12.36854042132476,78.13109522104892,22.909774472119608,1.3875772321399724,75.70264829574043,10.875845137779365,10.051098436984654,79.07305642523598,17.61083612552201,NA,24.139126245438856,NA,21.98762708966912,21.868904778951062,24.29735170425958,20.926943574764017,5
20,Aviris,1,1.4,3.20592766183809,3.2385644166914056,93.55550792147052,6.032366843043605,1.1780477286743645,92.78958542828202,6.383498189687053,3.041426403431517,90.57507540688144,NA,NA,NA,3.2998024421611234,6.088493900238136,90.61170365760074,2.682242552116142,5.077653878660735,92.24010356922312,10.302819694377224,0.4096108549430325,89.28756945067974,4.5051389138496125,3.810143308388316,91.68471777776207,6.444492078529496,7.21041457171797,9.42492459311857,NA,9.38829634239926,7.759896430776877,10.712430549320256,8.31528222223793,2
21,Balskai Reservoir,2,2.8,11.659076246162002,1.7196112910167574,86.62131246282124,NA,NA,NA,NA,NA,NA,7.287947570190352,12.534644036647409,80.17740839316225,NA,NA,NA,9.66201244976999,8.175282316134854,82.16270523409516,11.633475516062113,6.491202949541335,81.87532153439655,18.81933056770141,3.1759996666679267,78.00466976563068,13.37868753717876,NA,NA,19.82259160683776,NA,17.837294765904844,18.12467846560345,21.995330234369337,4
22,Baltieji Lakajai,1,7,1.7835370625388838,0.7646337118050651,97.45182922565606,3.228987831339171,2.2457638082116733,94.52524836044915,4.277776837998231,3.51494934515625,92.20727381684551,2.891382403534438,2.7883909249069387,94.3202266715586,2.1705641845482533,6.1623211844616685,91.66711463099008,1.4674943478698113,3.6281918226650953,94.90431382946512,3.260476157249946,2.1133380787251665,94.62618576402488,2.993102619922876,2.761686136780208,94.24521124329692,2.548170774343949,5.474751639550844,7.792726183154481,5.679773328441376,8.332885369009922,5.095686170534907,5.373814235975113,5.754788756703084,1
23,Baltoji Ančia Reservoir,2,2.3,12.650998485460432,3.8851631537105975,83.46383836082897,15.001706654870247,1.6700507775070994,83.32824256762265,17.57755763931865,4.862635677783382,77.55980668289796,NA,NA,NA,NA,NA,NA,10.203917689946024,9.614650429660786,80.18143188039318,16.486050648104488,2.7488562454178096,80.76509310647772,12.18308670428336,7.546903113138869,80.27001018257778,16.53616163917103,16.671757432377348,22.44019331710203,NA,NA,19.81856811960681,19.234906893522297,19.72998981742223,4
24,Baluošai,1,2.4,3.511131959786996,2.2483846909905307,94.24048334922249,6.066510948953514,0.8797978770180639,93.05369117402844,6.031342763515814,4.953260257185139,89.01539697929904,4.405033537255915,4.914805398855569,90.6801610638885,3.58741634302807,6.44252502584006,89.97005863113186,3.104314734126133,6.215357201238555,90.6803280646353,6.023660136734322,2.840334876751657,91.13600498651402,4.901956441568761,4.860675672999556,90.23736788543168,5.759516650777527,6.9463088259715775,10.984603020700952,9.319838936111484,10.02994136886813,9.319671935364688,8.86399501348598,9.762632114568316,2
25,Baluošas,1,4.2,2.330867258521408,1.1507347760363529,96.51839796544223,3.956543550416879,2.743433968502372,93.30002248108076,4.999899177147099,5.019868376531991,89.98023244632091,NA,NA,NA,NA,NA,NA,2.55675085712076,7.289126978125522,90.15412216475372,5.19437273252849,3.887813765673633,90.91781350179788,4.531936543188142,5.312924939862555,90.15513851694932,3.4816020345577607,6.699977518919251,10.01976755367909,NA,NA,9.845877835246284,9.082186498202123,9.844861483050696,1
26,Bebrusai,1,3.7,2.420785965019018,4.196730176803376,93.3824838581776,4.359586413866568,3.3250313833441494,92.31538220278928,6.433554758496764,5.585222705042542,87.9812225364607,3.0690106406773823,7.501837751288864,89.42915160803375,2.41785009703015,8.553610301136985,89.02853960183286,2.361625545978145,8.447316673178747,89.19105778084311,15.058287624686862,1.9381832102890169,83.00352916502412,4.643556958920419,6.025247099491208,89.33119594158838,6.617516141822394,7.684617797210717,12.018777463539305,10.570848391966246,10.971460398167135,10.808942219156894,16.996470834975877,10.668804058411627,1
28,Bubliai Reservoir,2,1.6,12.13444885269356,7.187318596021465,80.67823255128498,22.871114799306778,4.183866988803653,72.94501821188958,22.26414754026783,5.830340850915406,71.90551160881677,NA,NA,NA,16.6519256400105,9.17899919777825,74.16907516221126,NA,NA,NA,23.02304362129299,6.561157382288958,70.41579899641806,21.36149008358344,4.740828510849409,73.89768140556716,19.321767448715025,27.05498178811043,28.09448839118324,NA,25.83092483778875,NA,29.58420100358195,26.102318594432845,4
29,Didžiulis (Alytus),1,8.9,6.22555838698268,4.508691705878654,89.26574990713867,NA,NA,NA,7.661318374681321,5.40501650147173,86.93366512384694,6.558982971362097,5.634112831820457,87.80690419681744,6.668994493144652,6.703280595938358,86.627724910917,5.774542277705876,6.72949955014931,87.49595817214482,10.65331610062698,2.2936815884107307,87.05300231096228,6.295505426273369,6.187117115647406,87.51737745807921,10.734250092861334,NA,13.06633487615305,12.193095803182556,13.37227508908301,12.504041827855186,12.946997689037712,12.482622541920776,1
